term,N,embedding,cluster,n_contexts,silhouette,best_k,silhouette_k,decoded_lemmas,examples
crazy,110,masked,4,4,0.27564898133277893,5,"{1: 0.0, 2: 0.2622273564338684, 3: 0.2676539719104767, 4: 0.27386796474456787, 5: 0.27564898133277893}",,"['Crazy how the sunset turned the whole skyline into magic', 'The crowd went absolutely crazy when the lights dimmed slowly', 'The performance got crazy wild, nobody expected such energy tonight', 'That drop felt so crazy, everyone lost control of their feet']"
crazy,120,masked,0,42,0.2720712721347809,5,"{1: 0.0, 2: 0.23945672810077667, 3: 0.24994556605815887, 4: 0.26412662863731384, 5: 0.2720712721347809}",,"['The performance was crazy impressive, leaving everyone in awe instantly', 'Crazy how quickly the mood shifted when the beat changed suddenly', 'The moment got crazy wild as everyone jumped to the chorus', 'Crazy beats mixed with vocals created an unforgettable emotional rollercoaster', 'The energy during that song was crazy contagious, spreading instantly']"
crazy,120,masked,1,32,0.2720712721347809,5,"{1: 0.0, 2: 0.23945672810077667, 3: 0.24994556605815887, 4: 0.26412662863731384, 5: 0.2720712721347809}",,"['The mix of beats and vocals was crazy hypnotic and powerful', 'The set got crazy intense when the lights started flashing rapidly', 'That scene looked crazy insane under the neon lights at night', 'The crowd went absolutely crazy when the lights dimmed slowly', 'Crazy energy rushed through the venue when the crowd screamed together']"
crazy,120,masked,2,38,0.2720712721347809,5,"{1: 0.0, 2: 0.23945672810077667, 3: 0.24994556605815887, 4: 0.26412662863731384, 5: 0.2720712721347809}",,"['Crazy how one song could completely electrify the entire audience', 'Crazy how the audience reacted as if the music hit their soul', 'That drop felt so crazy, everyone lost control of their feet', 'That ending felt crazy unexpected, leaving everyone cheering loudly', 'The festival became crazy intense as the headliner hit the stage']"
crazy,120,masked,3,4,0.2720712721347809,5,"{1: 0.0, 2: 0.23945672810077667, 3: 0.24994556605815887, 4: 0.26412662863731384, 5: 0.2720712721347809}",,"['Crazy how the sunset turned the whole skyline into magic', 'The crowd went absolutely crazy when the lights dimmed slowly', 'The performance got crazy wild, nobody expected such energy tonight', 'That drop felt so crazy, everyone lost control of their feet']"
crazy,120,masked,4,4,0.2720712721347809,5,"{1: 0.0, 2: 0.23945672810077667, 3: 0.24994556605815887, 4: 0.26412662863731384, 5: 0.2720712721347809}",,"['The crowd went absolutely crazy when the lights dimmed slowly', 'Crazy how the sunset turned the whole skyline into magic', 'That drop felt so crazy, everyone lost control of their feet', 'The performance got crazy wild, nobody expected such energy tonight']"
crazy,130,masked,0,43,0.25393640995025635,4,"{1: 0.0, 2: 0.23067429661750793, 3: 0.24161453545093536, 4: 0.25393640995025635, 5: 0.2530055344104767}",,"['The energy was crazy high, making it impossible not to move', 'That drop created a crazy wave of energy through the audience', 'Crazy how the audience reacted as if the music hit their soul', 'Crazy beats mixed with vocals created an unforgettable emotional rollercoaster', 'Crazy how the quietest room transformed into a total party zone']"
crazy,130,masked,1,33,0.25393640995025635,4,"{1: 0.0, 2: 0.23067429661750793, 3: 0.24161453545093536, 4: 0.25393640995025635, 5: 0.2530055344104767}",,"['The mix of beats and vocals was crazy hypnotic and powerful', 'The set got crazy intense when the lights started flashing rapidly', 'That scene looked crazy insane under the neon lights at night', 'The crowd went absolutely crazy when the lights dimmed slowly', 'Crazy energy rushed through the venue when the crowd screamed together']"
crazy,130,masked,2,49,0.25393640995025635,4,"{1: 0.0, 2: 0.23067429661750793, 3: 0.24161453545093536, 4: 0.25393640995025635, 5: 0.2530055344104767}",,"['The energy was crazy high, making it impossible not to move', 'Crazy how the sunset turned the whole skyline into magic', 'Crazy how one song could completely electrify the entire audience', 'The visuals went crazy amazing, making the show feel unforgettable', 'The festival stage looked crazy huge with lights and smoke effects']"
crazy,130,masked,3,5,0.25393640995025635,4,"{1: 0.0, 2: 0.23067429661750793, 3: 0.24161453545093536, 4: 0.25393640995025635, 5: 0.2530055344104767}",,"['The crowd went absolutely crazy when the lights dimmed slowly', 'Crazy how the sunset turned the whole skyline into magic', 'That drop felt so crazy, everyone lost control of their feet', 'Crazy vibes filled the room after the DJ played the remix', 'The performance got crazy wild, nobody expected such energy tonight']"
crazy,140,masked,0,48,0.2521306574344635,4,"{1: 0.0, 2: 0.22373300790786743, 3: 0.23579859733581543, 4: 0.2521306574344635, 5: 0.24814572930335999}",,"['Crazy how quickly the mood shifted when the beat changed suddenly', 'Crazy beats mixed with vocals created an unforgettable emotional rollercoaster', 'The performance was crazy impressive, leaving everyone in awe instantly', 'The moment got crazy wild as everyone jumped to the chorus', 'Crazy how the energy kept building until the very last song']"
crazy,140,masked,1,51,0.2521306574344635,4,"{1: 0.0, 2: 0.22373300790786743, 3: 0.23579859733581543, 4: 0.2521306574344635, 5: 0.24814572930335999}",,"['Crazy moments happened when the unexpected drop hit at midnight', 'Crazy how one unexpected moment completely changed the energy vibe', 'Crazy how the sunset turned the whole skyline into magic', 'The whole room went crazy when the DJ started the remix', 'The visuals went crazy amazing, making the show feel unforgettable']"
crazy,140,masked,2,6,0.2521306574344635,4,"{1: 0.0, 2: 0.22373300790786743, 3: 0.23579859733581543, 4: 0.2521306574344635, 5: 0.24814572930335999}",,"['The crowd went absolutely crazy when the lights dimmed slowly', 'That drop felt so crazy, everyone lost control of their feet', 'Crazy how the sunset turned the whole skyline into magic', 'It was a crazy moment when everyone sang the lyrics together', 'Crazy vibes filled the room after the DJ played the remix']"
crazy,140,masked,3,35,0.2521306574344635,4,"{1: 0.0, 2: 0.22373300790786743, 3: 0.23579859733581543, 4: 0.2521306574344635, 5: 0.24814572930335999}",,"['The mix of beats and vocals was crazy hypnotic and powerful', 'That scene looked crazy insane under the neon lights at night', 'The set got crazy intense when the lights started flashing rapidly', 'The crowd went absolutely crazy when the lights dimmed slowly', 'The dance floor turned crazy after the unexpected remix dropped']"
crazy,150,masked,0,15,0.24750269949436188,5,"{1: 0.0, 2: 0.21939580142498016, 3: 0.23168474435806274, 4: 0.2452036589384079, 5: 0.24750269949436188}",,"['Crazy vibes took over the audience, everyone started moving nonstop', 'The dance floor turned crazy after the unexpected remix dropped', 'The crowd went absolutely crazy when the lights dimmed slowly', 'Crazy how the sunset turned the whole skyline into magic', 'The festival became crazy intense as the headliner hit the stage']"
crazy,150,masked,1,39,0.24750269949436188,5,"{1: 0.0, 2: 0.21939580142498016, 3: 0.23168474435806274, 4: 0.2452036589384079, 5: 0.24750269949436188}",,"['The moment got crazy wild as everyone jumped to the chorus', 'The energy during that song was crazy contagious, spreading instantly', ""Crazy how the crowd's excitement was almost tangible in the air"", 'The dance floor turned crazy after the unexpected remix dropped', 'Crazy how one idea completely changed the mood of the party']"
crazy,150,masked,2,38,0.24750269949436188,5,"{1: 0.0, 2: 0.21939580142498016, 3: 0.23168474435806274, 4: 0.2452036589384079, 5: 0.24750269949436188}",,"['The mix of beats and vocals was crazy hypnotic and powerful', 'That scene looked crazy insane under the neon lights at night', 'The crowd went absolutely crazy when the lights dimmed slowly', 'The dance floor turned crazy after the unexpected remix dropped', 'The set got crazy intense when the lights started flashing rapidly']"
crazy,150,masked,3,52,0.24750269949436188,5,"{1: 0.0, 2: 0.21939580142498016, 3: 0.23168474435806274, 4: 0.2452036589384079, 5: 0.24750269949436188}",,"['Crazy how the audience stayed engaged even during slow songs', 'That performance looked crazy flawless, every move synchronized perfectly', 'The moment got crazy wild as everyone jumped to the chorus', 'The lights changed in a crazy fast pattern during the finale', 'Crazy energy rushed through the venue when the crowd screamed together']"
crazy,150,masked,4,6,0.24750269949436188,5,"{1: 0.0, 2: 0.21939580142498016, 3: 0.23168474435806274, 4: 0.2452036589384079, 5: 0.24750269949436188}",,"['The crowd went absolutely crazy when the lights dimmed slowly', 'That drop felt so crazy, everyone lost control of their feet', 'Crazy how the sunset turned the whole skyline into magic', 'It was a crazy moment when everyone sang the lyrics together', 'Crazy vibes filled the room after the DJ played the remix']"
slay,5,masked,0,2,0.27846163511276245,2,"{1: 0.0, 2: 0.27846163511276245, 3: 0.1746610850095749, 4: 0.13786859810352325}",,"['She absolutely slay tonight', 'That outfit really slay']"
slay,5,masked,1,3,0.27846163511276245,2,"{1: 0.0, 2: 0.27846163511276245, 3: 0.1746610850095749, 4: 0.13786859810352325}",,"['She absolutely slay tonight', 'That outfit really slay', 'They slay every single performance']"
slay,10,masked,0,3,0.23004277050495148,2,"{1: 0.0, 2: 0.23004277050495148, 3: 0.16311641037464142, 4: 0.14125916361808777, 5: 0.1256381720304489}",,"['She absolutely slay tonight', 'That outfit really slay', 'They slay every single performance']"
slay,10,masked,1,7,0.23004277050495148,2,"{1: 0.0, 2: 0.23004277050495148, 3: 0.16311641037464142, 4: 0.14125916361808777, 5: 0.1256381720304489}",,"['He slay the stage without trying', 'She absolutely slay tonight', 'That outfit really slay', 'That makeup slay so hard', 'She came to slay, no doubt']"
slay,20,masked,0,13,0.255021870136261,2,"{1: 0.0, 2: 0.255021870136261, 3: 0.15821391344070435, 4: 0.17347201704978943, 5: 0.17116811871528625}",,"['He slay the stage without trying', 'They really slay in that scene', 'She absolutely slay tonight', 'She slay every time honestly', 'He slay without saying a word']"
slay,20,masked,1,7,0.255021870136261,2,"{1: 0.0, 2: 0.255021870136261, 3: 0.15821391344070435, 4: 0.17347201704978943, 5: 0.17116811871528625}",,"['He slay the stage without trying', 'She absolutely slay tonight', 'This look just slay', 'That outfit really slay', 'They slay every single performance']"
slay,30,masked,0,11,0.27583047747612,2,"{1: 0.0, 2: 0.27583047747612, 3: 0.18689598143100739, 4: 0.11293864250183105, 5: 0.12515388429164886}",,"['He slay the stage without trying', 'This fit was made to slay', 'They really slay in that scene', 'She absolutely slay tonight', 'This look just slay']"
slay,30,masked,1,19,0.27583047747612,2,"{1: 0.0, 2: 0.27583047747612, 3: 0.18689598143100739, 4: 0.11293864250183105, 5: 0.12515388429164886}",,"['He slay the stage without trying', 'They really slay in that scene', 'That energy just slay', 'She slay every time honestly', 'She absolutely slay tonight']"
slay,40,masked,0,25,0.2891141474246979,2,"{1: 0.0, 2: 0.2891141474246979, 3: 0.21777625381946564, 4: 0.1550256907939911, 5: 0.1482834368944168}",,"['He really slay in this role', 'He slay the stage without trying', 'They really slay in that scene', 'She slay from start to finish', 'That energy just slay']"
slay,40,masked,1,15,0.2891141474246979,2,"{1: 0.0, 2: 0.2891141474246979, 3: 0.21777625381946564, 4: 0.1550256907939911, 5: 0.1482834368944168}",,"['He slay the stage without trying', 'This performance continues to slay', 'They really slay in that scene', 'This fit was made to slay', 'That walk absolutely slay']"
slay,50,masked,0,19,0.2982957363128662,2,"{1: 0.0, 2: 0.2982957363128662, 3: 0.19426284730434418, 4: 0.13213935494422913, 5: 0.1267739236354828}",,"['He slay the stage without trying', 'This performance continues to slay', 'This fit was made to slay', 'They really slay in that scene', 'That walk absolutely slay']"
slay,50,masked,1,31,0.2982957363128662,2,"{1: 0.0, 2: 0.2982957363128662, 3: 0.19426284730434418, 4: 0.13213935494422913, 5: 0.1267739236354828}",,"['That confidence really slay', 'He really slay in this role', 'He slay the stage without trying', 'They really slay in that scene', 'She slay from start to finish']"
slay,60,masked,0,38,0.2892323434352875,2,"{1: 0.0, 2: 0.2892323434352875, 3: 0.18103104829788208, 4: 0.12885284423828125, 5: 0.1270962655544281}",,"['That confidence really slay', 'He really slay in this role', 'He slay the stage without trying', 'They really slay in that scene', 'She slay from start to finish']"
slay,60,masked,1,22,0.2892323434352875,2,"{1: 0.0, 2: 0.2892323434352875, 3: 0.18103104829788208, 4: 0.12885284423828125, 5: 0.1270962655544281}",,"['He slay the stage without trying', 'This performance continues to slay', 'That walk absolutely slay', 'This fit was made to slay', 'They really slay in that scene']"
slay,70,masked,0,48,0.27606338262557983,2,"{1: 0.0, 2: 0.27606338262557983, 3: 0.16610458493232727, 4: 0.11424484848976135, 5: 0.11454039812088013}",,"['He really slay in this role', 'That confidence really slay', 'They really slay in that scene', 'He slay the final scene', 'He slay the stage without trying']"
slay,70,masked,1,22,0.27606338262557983,2,"{1: 0.0, 2: 0.27606338262557983, 3: 0.16610458493232727, 4: 0.11424484848976135, 5: 0.11454039812088013}",,"['He slay the stage without trying', 'This performance continues to slay', 'That walk absolutely slay', 'This fit was made to slay', 'They really slay in that scene']"
slay,80,masked,0,22,0.2649773359298706,2,"{1: 0.0, 2: 0.2649773359298706, 3: 0.1534389704465866, 4: 0.1518668234348297, 5: 0.11238217353820801}",,"['He slay the stage without trying', 'This performance continues to slay', 'That walk absolutely slay', 'This fit was made to slay', 'They really slay in that scene']"
